Identifiant;Marque;Nom;Latitude;Longitude
60730003;Total;AVENIR  STATION SERVICE;49.28837;2.20115
62123003;Carrefour Contact;CARREFOUR CONTACT BEAUMETZ LES LOGES;50.24197;2.66007
62130001;Total;ETS BAILLEUL;50.38673;2.34912
62140001;Carrefour Market;Carrefour Market;50.3707817351;2.02690459007
62120009;Intermarché;INTERMARCHE LAMBRES LES AIRES;50.6213514482;2.39206545365
62160002;Carrefour Market;Carrefour Market;50.4480362482;2.71971890874
62430001;Supermarché Match;SUPERMARCHES MATCH  SALLAUMINES;50.42097;2.85813
60170002;Intermarché;INTERMARCHE CAMBRONNE-/RIBECOURT;49.50215;2.90397
60200006;Esso Express;ESSO ROYAL LIEU;49.4007;2.80709
60800007;Intermarché;INTERMARCHE POID LOURD;49.22675;2.91038
62110001;Total;SARL SANDRAH;50.416177956;2.97646831845
62117002;Intermarché;INTERMARCHE BREBIERES;50.34076;3.02634
62320001;Carrefour Market;Carrefour Market;50.3934;2.92314
63430005;Avia;Station AVIA - Garage MGA;45.79826;3.24033
63570003;Intermarché;INTERMARCHE;45.4138428989;3.31989543179
64120003;Intermarché;INTERMARCHE SAINT PALAIS;43.33132;-1.01612
63000007;Esso Express;ESSO POCHET LAGAYE;45.76571;3.10485
63000010;Esso Express;ESSO ST JACQUES;45.76245;3.08914
63380002;Indépendant sans enseigne;SARL FAUVERTEIX;45.87148;2.52175
64170009;Agip;AGIP LACQ SUD-AUTOROUTE A 64;43.4210594515;-0.59712616633
65000009;Carrefour Market;Carrefour Market Quartier Lacaussade;43.23426;0.05428
63670002;Ecomarché;ECOMARCHE LA ROCHE BLANCHE;45.70478;3.12967
64121001;Total Access;TOTAL ACCESS  AYGUE LONGUE;43.3560112238;-0.379543325481
64290001;Système U;SUPER U;43.2179151718;-0.383742900528
64320003;Système U;SUPER U;43.2951844478;-0.322498229124
66300007;Agip;AGIP VILLAGE CATALAN A9 sens Narbonne-Espagne;42.5826075829;2.84472133414
67116001;Shell;STATION SHELL;48.6456001591;7.75400663689
67700003;Total;AF AUTO;48.73966;7.3685
67700005;Indépendant sans enseigne;GARAGE THIERRY KUNTZ;48.74041;7.37466
67000024;Atac;TEST;;
67140002;Système U;Super U Gertwiller;48.415639867;7.47595173515
67260004;Leclerc;SODISAR SAS;48.9293800209;7.0972658805
67700004;Total;RELAIS DE LA ROSERAIE;48.74224;7.35737
68130002;Système U;SUPER U ALTKIRCH;47.62508;7.24135857653
68170001;Total;RELAIS DE RIXHEIM;47.74512;7.41187
66120001;Indépendant sans enseigne;STATION U;42.497842339;2.0136680425
67120002;Total;SA GARAGE WIETRICH;48.5397071824;7.49779428827
67290002;Carrefour Contact;CARREFOUR CONTACT WINGEN/MODER;48.91996;7.37463
67380001;Système U;SUPER U;48.56345;7.68977
68640001;Intermarché Contact;INTERMARCHE;47.5561744535;7.30749010719
65240001;Carrefour Contact;Carrefour Contact ARREAU;42.8992258853;0.353642473678
67210001;Simply Market;SIMPLY MARKET;48.46474;7.48934
68500003;Système U;SA FLORIDIS;47.91645;7.20443
68520005;Agip;AGIP PORTE D ALSACE;47.71674;7.1604
68190002;Simply Market;SIMPLY MARKET;47.86651;7.34353
69360002;Total;RELAIS SOLAIZE;45.6434068187;4.82819099851
69370001;Total;RELAIS ST DIDIER;45.81894;4.80976
70300001;Auchan;AUCHAN;47.8211093057;6.39217757003
71190001;Shopi;SARL ETANGDIS;46.8668754847;4.18590809609
69100013;BP;BP VILLEURBANNE TONKIN 8 à Huit;45.778;4.85926
69100015;BP;BP VILLEURBANNE FACULTES 8 à Huit;45.7789;4.87094
69400010;Intermarché;INTERMARCHE VILLEFRANCHE/SAONE;45.98033;4.73493
70300004;Indépendant sans enseigne;MAISON DU PNEU MARIOTTE SILIGOM;47.82114;6.38493
68970001;Indépendant sans enseigne;Beysang;48.18717;7.39352
69800002;Total Access;TOTAL ACCESS - RELAIS  ST PRIEST SAYTHE;45.68643;4.94548
71480003;Avia;AVIA;46.4956204099;5.31145956327
71500002;Carrefour Market;Carrefour Market;46.6249;5.2393
69009001;Total;RELAIS LYON MARIETTON;45.77359;4.79266
70000009;Leclerc;NOIDIS;47.6478171103;6.14529165381
71480001;Système U;SUPER U;46.4920519081;5.38610001786
72300003;Carrefour Market;Carrefour Market;47.83052;-0.31316
72320002;Carrefour Contact;Carrefour Contact;48.06134;0.73348
73110003;Système U;SUPER U DETRIER;45.44377;6.09615
74300001;Carrefour;CARREFOUR CLUSES;46.0692181515;6.5691303322
71500001;Atac;ATAC LOUHANS;46.63858;5.21311
71600006;Indépendant sans enseigne;SAS MIRANTIN;;
73170001;Carrefour Market;Carrefour Market;45.70534;5.76876
74000004;Esso Express;ESSO NOVEL;45.9166;6.12841
74200005;Total;EUROFLASH STATION;46.3442986814;6.40560274354
74210002;Elan;STATION 508;45.7756;6.22226953742
71490001;Coccinelle;009 DATS COUCHES;46.86717;4.57857
72110003;Indépendant sans enseigne;ESSO -GARAGE DE LA FORET;48.17791;0.43698
72200003;Total;MR BOUTTIER;47.703418165;-0.0793404625794
74000008;Agip;AGIP annecy avenue de chambery;;
74330003;Avia;Garage de la mandallaz;45.9489949885;6.04605205671
75016001;Carrefour;Carrefour Auteuil;48.8476141552;2.25705404804
76000008;BP;BP ROUEN YSER;49.44557;1.10347
76420001;Système U;SUPER U;49.46334;1.12358
77170004;Total;STATION TOTAL BRIE CTE ROB. ESCOFFI;48.69952;2.6025
77210002;Carrefour Market;Carrefour Market;48.4149444259;2.71959190391
74250003;Avia;EURL BAILLEUL Pierre;46.15928;6.36328
75020007;Indépendant sans enseigne;SRD;48.8678;2.40575
75853002;BP;BP PARIS PORTE MAILLOT SPEEDY;48.87709;2.28286
76610003;Système U;FISTO SUPER U;49.50948;0.15688
76120005;BP;BP GRAND QUEVILLY DU GRAND LAUNAY1;49.40472;1.04378
77000003;Carrefour Market;Carrefour Market;48.52528;2.69402349348
75008006;Avia;AVIA HAUSSMANN;48.87516;2.30984
75012004;Total;RELAIS DE BERCY;48.83905;2.3891
76600010;Esso Express;ESSO PORTE OCEANE;49.49448;0.09688
77170007;Intermarché;INTERMARCHE BRIE COMTE ROBERT;48.7123334886;2.58222391501
77176001;Esso;SIGESS ESSO;48.5967999448;2.57300685925
77186002;Total;RELAIS DE LA MAILLERE;48.85051;2.63096
77000007;Oil France;Sarl. Berbara;48.55048;2.66638
77370003;Intermarché;INTERMARCHE NANGIS;48.55043;3.00039
77450003;Total;Relais des archers;48.89966;2.8111
78130010;Total Access;TOTAL ACCESS BOUGIMONTS;48.9924;1.91384
78150001;Total Access;TOTAL  ACCESS  DE ROCQUENCOURT;48.8361218059;2.09754368733
78180008;Indépendant sans enseigne;OiIL PRICE;48.77662;2.017
78550006;Intermarché;INTERMARCHE MAULETTE;48.79098;1.62768
78710003;Shell;SHELL ROSNY SUD;48.9935279689;1.62490581892
80140002;BP;BP A28 AIRE DE TRANSLAY OUEST;49.96446;1.65822
79700001;Système U;Super U MAULEON;46.92208;-0.7386
80300001;Système U;SUPER   U   ALBERT;50.01118;2.67257
80480004;Indépendant sans enseigne;STATION SERVICE TOTAL;49.8595901144;2.27428129842
80700005;BP;BP ROYE REPUBLIQUE;49.70731;2.76524
81300004;Intermarché;INTERMARCHE GRAULHET;43.7668;1.99553
78920003;BP;BP ECQUEVILLY LA CHAMOISERIE;48.95051;1.92273
79000012;Esso Express;ESSO EXPRESS NIORT OCEAN;46.3132;-0.47731
80560001;Ecomarché;ECOMARCHE ACHEUX EN AMIENOIS;50.07166;2.5291
81710001;Total Access;RELAIS SAIX;43.58591;2.17207
83720004;Total Access;TOTAL ACCESS LA FOUX;43.5021;6.48638
84500003;Indépendant sans enseigne;SARL LE GENESTE;44.280839173;4.8021741693
80300005;Intermarché;INTERMARCHE ALBERT;49.99397;2.65715
82200003;Casino;CASINO SUPERMARCHE;44.10566;1.092
84110002;Total;MR PALPACUER;44.22961;5.01384
85150001;Système U;Super U LA MOTHE ACHARD;46.6070659643;-1.66414684139
83560005;Carrefour Contact;CARREFOUR CONTACT RIANS;43.6065950014;5.7519505519
85200002;Elan;STATION JAMIN;46.458204952;-0.787305008932
85403001;Leclerc;S.A.S.LUDIS;46.45951;-1.14566
85260002;Total;SARL GARAGE CHAUVET;46.9058;-1.37836
85290004;Total;FUSELIEZ;46.9675437045;-0.892608354175
86700001;Carrefour Contact;CARREFOUR CONTACT;46.29901;0.18097
86530001;Intermarché;INTERMARCHE NAINTRE;46.75565;0.48352
87160001;Shell;SGAR SAS;46.31408;1.4175
88200004;Total Access;RELAIS PTE HTES VOSGES;48.0494839323;6.58206806036
85480001;Total;SARL PAYNEAU FRERES;46.63761;-1.17896
89340003;Intermarché;INTERMARCHE VILLENEUVE LA GUYARD;48.3344930154;3.06635782014
91160004;Avia;SARL WALCO 75;48.7087371086;2.26034637082
91260002;Intermarché;INTERMARCHE JUVISY-SUR-ORGE;48.69392;2.35829
91350001;Total Access;RELAIS TOTAL ACCESS DE L'ARBALETE;48.65672;2.38395
92290004;Shell;TEAM SERVICE  92 SARL;48.7614;2.28974
91300016;BP;BP MASSY;48.72606;2.2755
92370001;Total;RELAIS GUYNEMER;48.8167;2.19491
93130001;Total Access;RELAIS BREMENT;48.88779;2.45467
93200007;BP;BP ST DENIS PVC 8 à Huit;48.93537;2.36752
91270003;BP;BP VIGNEUX;48.70007;2.41992
91400007;Total;Relais Total les CORDIERS;48.69762;2.18628
93130002;BP;BP A3 NOISY LE SEC;48.88048;2.45242
93600010;Esso;SARL AUTO NET;48.92406;2.4862
95220005;Système U;SAS TARADIS;49.00469;2.12666
94471001;Géant;GEANT CASINO;48.75191;2.51145
95180001;Carrefour Market;Carrefour Market;49.02938;1.99173
95370001;Carrefour;CARREFOUR MONTIGNY LES CORMEILLES;48.9931313182;2.19812828272
95380002;Avia;GARAGE DU MOULIN;49.04806137;2.50257751834
95470004;Shell;STATION SHELL;49.0717601635;2.55304956517
30200005;Total Access;RELAIS D'ORSAN;44.1311005803;4.6747246258
29610001;Casino;SUPERMARCHE CASINO;48.56923;-3.69976
39110006;Total Access;RELAIS DU FORT BELIN;46.94854;5.87439
38970000;Elan;NAVALOC - ELAN;44.8172486422;5.94842822513
27550001;Indépendant sans enseigne;SARL VAN-HESE AUTOMOBILES;49.14717;0.7295
28240005;Intermarché;Sas BENEFAN;48.47514;1.02591
27300004;Leclerc;S.D.M.;49.10476;0.61341
3150002;Total;SA ETS MUET;46.3087149268;3.41231499107
6000006;BP;BP NICE GAMBETTA;43.70723;7.25597
6300002;Avia;GATTO MAZOUT SAR;43.70049;7.28739
6000022;Total;RELAIS TOTAL PAILLON;43.71666;7.28159
10260003;Carrefour Contact;carrefour contact sarl margot;48.1814;4.18899
12510001;Système U;SUPER U;44.32548;2.55807
42500011;Agip;AGIP CHAMBON SUD RN 88 SENS LE PUY-ST ETIENNE;45.3903858195;4.31400877304
42130001;Indépendant sans enseigne;SAB Distribution;45.7387;4.00996
42120003;Système U;STATION U;46.02926;4.09554
42300005;Avia;GARAGE MULSANT;46.03973;4.05404
43100004;Indépendant sans enseigne;GARAGE DELMAS;45.3003;3.37977
40530004;Esso;ROC FRANCE ESSO LABENNE EST;43.5971268231;-1.42518962674
40700001;Total;SARL GARAGE LACOURREGE DUVIGNAU;43.6585388198;-0.59109674408
2280001;Intermarché;INTERMARCHE SAINT-ERME;49.5305653998;3.85582329963
4210003;Carrefour Express;CARREFOUR EXPRESS;43.82472;5.95627
4200003;Intermarché;INTERMARCHE PEIPIN;44.14295;5.95926
34290003;Shell;SGAR SAS;43.3565284257;3.34014009541
38630002;Casino;CASINO CARBURANT;45.629;5.57701
13100003;Total Access;RELAIS DE GALLICE;43.53036;5.41167
13012001;Géant;GEANT CASINO Les CAILLOLS;43.29505;5.4445
15110002;Elan;ELAN;44.85651;3.007
16200004;Total;STATION TOTAL;45.68095;-0.16268
22590001;Intermarché;INTERMARCHE PORDIC;48.57185;-2.8215
1320001;Elan;SARL JACQUET AUTOMOBILES;45.991346958;5.16871240222
1330002;Système U;super u;46.006686423;5.03524733969
3100011;Total;station total idoui;;
4400002;Total;SARL GARAGE DE RESTEFOND;44.38625;6.64474
6156001;Carrefour Market;Carrefour Market;43.5713;6.95854
6130008;Esso Express;ESSO PARFUMS;43.64763;6.9147
20110001;BP;Bp sansone pneu services du valinco;41.6720651422;8.90913135201
19260002;Intermarché;INTERMARCHE TREIGNAC;45.5325890765;1.80414268615
19260001;Total;ETS CHALARD STATION TOTAL;45.53637;1.79371
20235001;Total;SARL GATT ET FILS;42.4882;9.28306
31260001;Intermarché;INTERMARCHE MANE;43.08871;0.95132
31820001;Carrefour Market;Carrefour Market;43.60785;1.28404
32730002;Indépendant sans enseigne;Le relais du lys    STATION   FERMEE;43.4080760062;0.200676102855
24380001;Intermarché;INTERMARCHE VERGT;45.02215;0.71108
31100007;Total Access;Total access mirail;43.5802775642;1.39324358546
7160002;Elan;STATION ELAN GARAGE de la GARE;44.91427;4.42913
7190001;Carrefour Contact;Carrefour Contact;44.8216;4.58402
7200002;Total Access;RELAIS TOTAL ACCESS  DE FONTBONNE;44.6320217749;4.37986312289
8500002;Intermarché;INTERMARCHE REVIN;49.93863;4.64141
10270001;Total;RELAIS FRESNOY LE CHÂTEAU;48.21103;4.24019
31120003;Total;LE RELAIS DES COTEAUX;43.5190050179;1.41906257897
33700016;Total;Relais Arlac;44.82427;-0.63414
34290004;Shell;Sarl SGPA;43.3771751237;3.41475135809
32720001;Leclerc;GERSDIS JUNCADIS;43.7009065278;-0.231761032346
35400006;Carrefour;CARREFOUR SAINT MALO;48.6249686138;-1.99443739329
42300001;Carrefour Market;Carrefour Market;46.03273;4.06744
40140001;Elan;EOR MAGESCQ MORA;43.77927;-1.21607
40300005;Intermarché;INTERMARCHE CAUNEILLE;43.54451;-1.07601
40260007;Avia;Station avia;43.96975;-1.09315
12100009;Leclerc;Leclerc;44.08752;3.05657
10800004;Oil France;SARL SIGESS;48.26808;4.08848
13170009;Total Access;RELAIS TOTAL  ACCESS MIRABEAU;43.38952;5.34272
11110001;Système U;SUPER U;43.229892182;3.05131596982
11000004;Total Access;RELAIS DU VIGUIER;43.19723;2.3233
9400001;Système U;super u station;42.84527;1.59838
2130006;Avia;avia tardenois nord;49.07771;3.37046
2320002;Intermarché;INTERMARCHE ANIZY-LE-CHATEAU;49.5059696653;3.44047291839
7220002;Indépendant sans enseigne;RELAIS DU ROCHER;44.4751978686;4.68869977765
1350001;Carrefour Market;Carrefour Market;45.84775;5.78468
2100019;Intermarché;INTERMARCHE 153 Rue de Mulhouse;49.84785;3.30117
2110001;Total;BILBAUT;49.98399;3.46112
13013014;Agip;AGIP MARSEILLE ST JUST;43.31671;5.40449
13011006;Total;STATION TOTAL MAZENODE;43.28602;5.42676
13650003;Avia;AVIA aire de meyrargues;43.60526;5.54878
13710002;Esso Express;ESSO 4 CHEMINS;43.47864;5.53759
16500004;Casino;CASINO;46.00846;0.66376
22560001;Intermarché;INTERMARCHE TREBEURDEN;48.7697376476;-3.57102881675
22480002;Total;LE RELAIS DE KERJEAN;48.31071;-3.15636
24000004;Total Access;TOTAL ACCESS MAGOT CAVARD;45.18002;0.74659
34535001;Géant;GEANT CASINO;43.34047;3.26381
13650001;Shell;SARL ROCAMAR;43.6330255172;5.4937505538
14000015;Total;relais total access cote de nacre;49.19948;-0.359868576533
13741001;Carrefour;CARREFOUR VITROLLES;43.4327172773;5.25945996617
13700004;Total;RELAIS SAINTE ANNE;43.41459;5.22304
18230001;Géant;GEANT CASINO;47.1122860099;2.38212375423
20160001;Esso;FIESCHI SANDRA;42.1667300559;8.79784685925
19000006;Intermarché;INTERMARCHE QUAI CONTINSOUZA;45.2721892408;1.77587665476
19190001;Carrefour Contact;Carrefour Contact;45.125542414;1.72250665476
21190005;Total;RELAIS TOTAL DE MERCEUIL;46.95888;4.83532
3410001;Auchan;AUCHAN  CARBURANT MONTLUCON-DOMERAT;46.3383212563;2.56756807822
7240002;Intermarché;INTERMARCHE VERNOUX EN VIVARAIS;44.89773;4.64767
22300007;Intermarché Contact;INTERMARCHE CONTACT LANNION;48.7445926765;-3.4769114592
24750003;Elan;LACOUR GILBERTE;45.2161339565;0.829550033831
29000010;Total Access;TOTAL ACCESS QUIMPER ROCADE SUD;47.98007;-4.0845
24240001;Carrefour Contact;Supermarche carrefour contact;44.7582486346;0.409561441332
25430001;Maximarché;MAXIMARCHE SANCEY LE LONG;47.30551;6.60079
26400004;Intermarché;INTERMARCHE AOUSTE SUR SYE;44.72208;5.0373
6600007;Avia;ETS SARL CHENEAU;43.6008760476;7.12225595196
13200013;Indépendant sans enseigne;GENEVEZ AUTO STATION Sarl Jlg Auto;43.681870568;4.61163479646
13800007;Total;MCVA STATION TOTAL ISTRES;43.49974;4.98606
13800005;BP;BP ISTRES RASSUEN;43.49582;4.9863
13430002;Indépendant sans enseigne;Station du sud;43.68535;5.03121
13440002;Intermarché Contact;INTERMARCHE CABANNES;43.86013;4.95128
37330001;Système U;Super U CHÂTEAU LA VALLIERE;47.5417;0.33689
38350002;Casino;CASINO SUPERMARCHE;44.92437;5.78284
3200001;Total;Relais Total des Ailes;46.13688;3.41566
4120003;Casino;CASINO SUPERMARCHE;43.84706;6.5122
39100006;Intermarché;INTERMARCHE DOLE;47.10875;5.50677
38780002;Avia;Station Avia;45.56506;5.00252
39260002;Intermarché Contact;INTERMARCHE MOIRANS EN MONTAGNE;46.44183;5.71407
39570002;Total;R.DE LA VALLIERE;46.6683;5.57655
7120002;Elan;ETS MAURIN;44.40849;4.29408
9000005;Indépendant sans enseigne;Leader Price;42.98653;1.61636
26200003;Esso Express;ESSO MEDITERRANEE;44.5438;4.74652
26500003;Intermarché;INTERMARCHE BOURG LES VALENCE;44.95815;4.90673
29490002;Système U;SUPER U GUIPAVAS;48.43585;-4.40539
22290002;Total;SARL GARAGE DE LA TRINITE;48.69701;-3.00593
22400001;Carrefour Market;Carrefour Market;48.4672198707;-2.5215226987
27800001;Carrefour Market;Carrefour Market;49.19911;0.71605
11620001;Dyneff;STATION DYNEFF;43.25229;2.36132
17610001;Elan;LE PLANET;45.74534;-0.56166
8300007;Intermarché;SAS GEOMASE;49.51743;4.49483
8090001;Esso Express;ESSO CLIRON;49.80506;4.62072
13710003;Casino;CASINO SUPERMARCHE;43.45301;5.56115
13710004;Intermarché;INTERMARCHE;43.4433;5.54541
31200013;Total;Relais du raisin;43.61559;1.44738
41400001;Système U;Super U CHISSAY EN TOURAINE;47.34188;1.16328
41600001;Carrefour Market;Carrefour Market;47.6009724922;2.0273777407
42500007;Agip;AGIP CHAMBON SUD RN 88 SENS LE PUY-ST ETIENNE;45.39015;4.31523
42600004;BP;BP MONTBRISON;45.59912;4.07395
31410008;Système U;Super U;43.35782;1.27458
31410001;Total;MR THUBERT;43.35535;1.23868
31600001;Système U;SUPER U;43.4195630403;1.37327902923
26140003;Intermarché;INTERMARCHE SAS ANEBUIS;45.27284;4.89661
30000009;Campus;Campus;43.83228;4.38033
30160001;Carrefour Market;Carrefour Market;44.29233;4.0934
33560001;Total;RELAIS D'EIRAM;44.8883337223;-0.51700209054
33990003;Indépendant sans enseigne;Garage dulucq;45.18624;-1.0617
21250002;Indépendant sans enseigne;M. MORTET REL DE LA SAONE;46.9896689181;5.14829927933
21250006;Intermarché;INTERMARCHE SEURRE;46.9934385048;5.14806571173
26100002;Système U;SAS JFM - HYPER U;45.0434674082;5.02932885248
26100003;Avia;AVIA XPRESS;45.04709;5.05362
33130006;Esso Express;ESSO EXPRESS BEGLES;44.8171;-0.54835
33610006;Shell;Station Shell;44.74498;-0.68743
32200005;Indépendant sans enseigne;ROUTE 124;43.6235295205;0.883045124103
32200001;Carrefour Market;Carrefour Market;43.6255215765;0.879673291649
40400004;Carrefour Market;Carrefour Market;43.8275474673;-0.804776485993
12700001;Intermarché;INTERMARCHE CAPDENAC;44.5712946546;2.07435164582
12850001;Géant;GEANT CASINO;44.37326565;2.59188595196
15000008;Intermarché;INTERMARCHE AURILLAC FIRMINY;44.91572;2.43189
15600003;Intermarché;INTERMARCHE ST ETIENNE DE MAURS;44.7181520748;2.20984693261
15190001;Indépendant sans enseigne;DESSERT;45.33826;2.76036
36800001;Carrefour Market;Carrefour Market;46.6392078179;1.42504595196
40200003;Indépendant sans enseigne;SARL CAIGNIEU ET FILS;44.20746;-1.24256
40230002;Elan;EURL GOULAZE;43.68785;-1.22724
40465002;Intermarché;INTERMARCHE PONTONX SUR ADOUR;43.78529;-0.93105
33170004;Agip;AGIP GRADIGNAN A63 SENS BAYONNE VERS BORDEAUX;44.7857211662;-0.593130275951
34973001;Carrefour;CARREFOUR LATTES;43.5804556372;3.93062449276
35660003;Indépendant sans enseigne;Café des sports;47.71753;-1.85172
35230004;Intermarché;INTERMARCHE ORGERES;47.99593;-1.66857
35132001;Total Access;TOTAL ACCESS  SAINT MALO OUEST;48.6145874649;-1.98365731574
34500022;Total;LA CAPELIERE;43.35448;3.22184
35560003;Carrefour Contact;Carrefour Contact ANTRAIN;48.45766;-1.48147
35770001;Leclerc;Z VERN SUR SEICHE;48.06328;-1.62036
37000001;Total;RELAIS TOTAL DE SANITAS;47.38051;0.69823
25870002;Système U;Station U Devecey;47.32724;6.01064
26170002;Indépendant sans enseigne;GARAGE DES BARONNIES;44.2714426872;5.26665428827
26380001;Agip;AGIP PEYRINS LES ESCOFFERS;45.0858155334;5.04776704588
26600002;Total;RELAIS DES COTES DU RHONE;45.07152;4.83419
32380001;Intermarché;Intermarché Saint Clar;43.8856865399;0.761475596563
33120003;Avia;SARL THIBURCE GUY;44.65205;-1.14713
33410005;Indépendant sans enseigne;Station esso;44.64477;-0.32306
44260006;Intermarché;INTERMARCHE;47.36053;-1.95484
44590001;Système U;Super U DERVAL;47.6680921449;-1.66311548938
38210001;Carrefour Market;Carrefour Market;45.29394;5.50862
38300008;Leclerc;BOURGOIN DISTRIBUTION;45.59445;5.26911
39140004;Agip;AGIP AIRE DU JURA A39;46.7603344094;5.51097453039
40006001;Leclerc;SODILANDES;43.87771;-0.46152
44320004;Indépendant sans enseigne;EURL STATION SERVICE LEMAITRE;47.20402;-2.04264
44110003;Leclerc;Station E.LECLERC Chateaubriant;47.71732;-1.37983
43000004;Esso Express;ESSO VAL VERT;45.03269;3.88591
44119002;Total;RELAIS TREILLIERES;47.33626;-1.65245
46100002;Leclerc;SOCAPDIS;44.61091;2.03251
46130001;Leclerc;BIARS DISTRIBUTION;44.9245;1.84388
47160001;Elan;CASTETS AUTO;44.29033;0.28172
47320003;Carrefour Contact;CARREFOUR CONTACT - SARL RECAMIL;44.35493;0.37643
47510002;Intermarché;INTERMARCHE FOULAYRONNES;44.2362048914;0.641953011707
49160001;Système U;Super U LONGUE;47.371257458;-0.098367206659
49160004;Shell;IMERINA SARL;47.41754;-0.13018
44680001;Système U;Super U STE PAZANNE;47.10399;-1.80297
44730002;Système U;SUPER U;47.17027;-2.14844
45380001;Intermarché;INTERMARCHE CHAPELLE ST MESMIN;47.88628;1.82822
46090002;Leclerc;E.LECLERC - SAS Cahors Pradis;44.4639442271;1.42114625375
47410000;Indépendant sans enseigne;SARL VAL FLEURI LAUZUN;44.62908;0.45229
46090001;Total;EURL JORDAN;44.467974608;1.48494237257
48600003;Indépendant sans enseigne;ETS PIGNOL SARL;44.78419;3.63608
49110002;Intermarché;INTERMARCHE ST PIERRE MONTLIMART;47.2627;-1.04107
49122001;Intermarché;INTERMARCHE LE MAY SUR EVRE;47.14295;-0.89418
49300014;Esso Express;ESSO EXPRESS CHOLET FRANCIS BOUET;47.05975;-0.88981
49300001;Géant;GEANT CASINO;47.04199;-0.90094
51100034;Intermarché;INTERMARCHE;49.24081;4.01945
51510001;Esso Express;ESSO FAGNIERES;48.94065;4.3399
53200001;Carrefour Market;Carrefour Market;47.82366;-0.70689
49400006;Carrefour Market;Carrefour Market;47.2309924886;-0.11681131628
50420001;Shell;SGAR SAS;48.9315;-1.0761
51100006;Total;RELAIS REIMS DAUPHINOT;49.2594;4.05639
53000001;Total Access;Relais Total Access Laval Trappistines;48.05963;-0.77497
50600004;Leclerc;U.S.D.SERVICE DISTRIBUTION;48.57375;-1.08262
51370004;Total;Station ADN;49.26379;3.99361
55100004;Leclerc;S.A VERDUN DISTRIBUTION;49.16516;5.38044
55700005;Intermarché;Intermarché;49.4834062537;5.20236477669
54300001;CORA;CORA LUNEVILLE;48.5787909256;6.51831142347
54310001;Intermarché;INTERMARCHE HOMECOURT;49.22448;5.99863
55190002;Total Access;Station total porte de meuse;48.68576;5.72573
56200001;Total;SARL GARAGE ROBLIN;47.76479;-2.13109
56460002;Intermarché;INTERMARCHE SERENT;47.8240435545;-2.50634667262
56480001;Indépendant sans enseigne;SICA EOLYS;48.12744;-3.05606
57150003;Leclerc;CROIXDIS;49.18882;6.69625
54450002;Total;ETS MASSON  SA;48.6444998458;6.8059164324
57100004;Total;RELAIS ROND POINT MERLIN;49.3520754629;6.16012471512
55270001;Shopi;SHOPI;49.228542211;5.04101258885
55300001;Carrefour Market;Carrefour Market;48.88796;5.54368
56190009;Total;relais de muzillac les pins;;
56240002;Carrefour Market;Carrefour Market;47.9177569611;-3.33284733703
56370003;Casino;CASINO SUPERMARCHE;47.52762;-2.75723
56800002;Total;RELAIS BROCELIANDE;47.9189943106;-2.363761608
57000011;Intermarché;INTERMARCHE METZ-MAGNY;49.07468;6.18439
57310002;Intermarché;INTERMARCHE GUENANGE;49.29965;6.2093
58130001;Intermarché;INTERMARCHE GUERIGNY;47.08894;3.19589
57440001;Shell;SARL ALCANE GESTION;;
57910002;Système U;Super U hambach;49.08347;7.04028
58300001;Carrefour Market;Carrefour Market;46.8377911843;3.47920435783
59000011;Total Access;Relais TOTAL ACCESS de l'EPINETTE;50.6169911034;3.02417918393
59151001;Total Access;M.ROSSIN;50.29078;3.15125
58140001;Maximarché;MAXIMARCHE LORMES;47.28233;3.82116
58260001;Intermarché;INTERMARCHE LA MACHINE;46.8972928663;3.46566375423
59850002;Système U;SUPER U NIEPPE;50.68682;2.84022
59890001;Carrefour Market;Carrefour Market;50.71687;3.0016
59155005;Total Access;MELANTOIS CARBURANT;50.5805881901;3.07924915428
59182001;Intermarché;INTERMARCHE MONTIGNY EN OSTREVEN;50.3675;3.19031
59223003;Total;DIANOR;50.73899;3.13045
59760002;BP;BP A16 GRANDE SYNTHES;51.00635;2.29531
60260001;Carrefour Market;Carrefour Market;49.15624;2.44526
60330003;Total Access;IRIS;49.4865895543;0.107309759778
61110002;Intermarché;INTERMARCHE REMALARD;48.42447;0.77199
60500009;BP;BP CHANTILLY DU PARC AUMONT;49.19141;2.4639
61600002;Leclerc;FERMADIS;48.58294;-0.36528
62100016;Intermarché;INTERMARCHE CALAIS;50.94617;1.89283
62138002;Carrefour;CARREFOUR AUCHY LES MINES;50.5104830068;2.78448380782
62176001;Intermarché;INTERMARCHE CAMIERS;50.57219;1.61321
62217003;Intermarché;INTERMARCHE ACHICOURT-ARRAS;50.27372;2.76678
62230001;Carrefour Market;Carrefour Market;50.69964;1.58371
60340001;Carrefour Market;Carrefour Market;49.20759;2.39103
62160003;Esso Express;ESSO GRENAY;50.44806;2.73759
60700003;Indépendant sans enseigne;STATION BP  PONT STE MAXENCE;49.30067;2.60449
61100001;Avia;frederic automobile;48.75068;-0.55489
61260001;Intermarché;ECOMARCHE LE THEIL SUR HUISNE;48.2617620002;0.695573130868
64000014;Avia;SARL DUCS 64;43.30721;-0.37634
62650001;Carrefour Contact;SARL HUCQUEDIS;50.5680733036;1.91006830058
63100006;Total Access;RELAIS DU BREZET;45.78327;3.11864
63600003;Total;GARAGE GRENIER;45.55219;3.73976
